,alprostadil,amodiaquine,amuvatinib,apixaban,astemizole,avasimibe,azithromycin,ciclesonide,clemastine,clomifene,dapivirine,digoxin,dronedarone,fluspirilene,hexachlorophene,homoharringtonine,ivacaftor,ketoconazole,lonafarnib,loperamide,niclosamide,osimertinib,papaverine,penfluridol,perhexiline,promethazine,regorafenib,thioguanine,thioridazine,toremifene,ZK-93423
HOXB13,1.7270708515266102,2.32508352835479,0.262221049882372,0.98674466483208,2.25955054881714,0.1169529532077,1.6883867923051101,-2.55564502324198,1.7605297982841999,0.27617433224238297,0.714665528973423,1.69243435138474,-0.6196829487565461,0.0749915703778011,0.7985386027632428,2.3130947814847698,0.311501422929722,-0.754784375616384,-0.47475654493384706,2.3795440070172997,2.4572220316232203,0.393705849131903,1.53702648009949,1.20968989320221,2.57884246366658,-0.8761156371758729,0.0941002083417319,-1.64519584410447,1.68896752127568,0.56948753883442,0.8840568759076389
HSF1,-0.518471705455211,-0.542242255393474,2.23123725695307,0.0799252212488224,0.307296039665399,2.07493986966602,0.24729555207040899,0.5778670684133879,0.605613445105898,-0.0870210176411661,-0.25662837881231,-0.404422275264512,0.21360393800970998,0.618917051951147,-0.6841062080736721,-0.219907156913818,0.08864768950494198,-0.626954110500747,1.13251137842562,0.8116806172796609,-0.19133731675494,1.0618543313670699,-0.319067315727618,1.1730729797236699,0.33770027825686894,-1.43481099642425,-1.48601126744448,0.6712666571015911,1.46252373413851,-0.995787559986124,-0.9338696251864879
IKZF1,-0.315420484695065,2.20435547486256,1.53770644286661,1.5654821942466899,1.7249670461921,1.44932776632735,0.0738046153928776,-0.620590614455818,1.23870380781584,1.5925215194893199,2.27206850632492,0.980772495567991,1.50112890935276,1.98816462267148,1.8916659517426202,0.6738102924223148,1.69467037241375,0.3955278515193161,1.51170943986796,1.7128887566115099,1.62618942542326,1.61246576840809,1.9661209347604498,2.0177747544513602,1.7356524741063502,-1.40993074080544,-1.32803090715729,0.536087156054342,1.3743489929963002,-0.400121578121567,1.79800107147797
IRF1,1.53526931089452,4.0365337431623,2.02217115932373,1.1114748850987,-0.100766467005585,0.0862068612493922,-3.8014103809416495,1.67994806132856,1.6329178562914,1.4828762925263301,0.6876473288158879,-1.2372150169221898,-1.36696219085224,0.7306328561512192,-0.521864776179241,0.7457312836889219,-1.3258760582773501,-1.5752606414194399,1.6394530781581298,1.12110788517845,-0.24820484855238,3.2858311240988796,-0.0109956099269498,-0.112311415852668,0.7617015471214029,-1.3090345337023401,1.9397676351213202,0.0841916809659422,1.5734419947121798,0.9485528616206039,-2.5074066831265602
IRF2,0.21634416386360802,3.7210817018771403,0.126670664149266,1.79745765661957,0.175857685340994,-0.31907213287872804,-0.913387586713648,1.4829452472998998,1.1454580985432399,2.3402675169279705,0.706895086937158,0.689580573092551,0.39766503860919,3.6355045130630397,-0.315772351604639,1.4116065261924198,-0.187718499996384,-0.6853539250353211,-0.169910048541195,2.1398456634833,1.20282635210121,3.94507823762625,-0.987326630767605,1.65520166781074,2.52408865354618,-0.340827178391857,0.21538226083934697,0.28812292509763504,2.78343927502056,0.781387547464484,-0.0832365463125446
IRF3,-2.1501086095525803,-1.35042941696207,-0.6961755112487479,0.173231339466207,-0.0452324750681037,-0.191380254662529,-0.476221142587294,1.4503567339873502,0.546386191852846,2.0793540924921,2.90151628578844,0.459180948093268,3.16224447377766,-1.1028613559120801,-1.2956865016376,-0.16097417274713,1.1462654808056298,1.23257181981331,2.9572032781773103,-1.70528111479545,0.165017090357948,0.6478888062723089,0.502520879401568,1.04603583669954,0.39065181583920394,0.0429711429933259,-0.691335840120903,0.696612837209713,0.6324990312898411,-0.24505009010970605,-1.8387764731566398
IRF4,-0.32838808210482,1.8726360342670603,0.48875197075353294,0.5063901656344171,0.7562619277052859,0.8580285361798909,-0.467889024310674,-0.17506193353773,1.8928921222332702,0.47006078793779404,2.35104742995292,0.538841368149569,0.12511383170425303,0.7735624489470391,1.02283032079406,0.971319607623323,0.432176987634483,-0.420923835131757,-0.404279588887936,0.9403634660576241,2.56572181420506,1.44177399454184,2.7027879571647597,1.0945074661883,2.4440330323674,-1.19023722560498,-0.249282205043835,-0.26225144332511996,2.4841546506360297,0.53782158757386,1.57233940322199
IRF9,-1.9482295704077301,0.47162872175828097,0.6544642115408149,0.38395937179817496,-0.6664076207413829,0.41258304105999605,0.12693479260431598,1.4131601263401399,0.46809037748184207,1.8613092281041599,1.65631436193988,-0.315414423188341,1.93778480625694,1.5495499690066799,0.10972906234175099,1.4173414732287801,-0.651990246316679,-1.9525175138959,-1.8447275541612198,-0.7012576507904731,-0.526803979900711,3.5798886982554503,-0.5468508032217779,1.23345053949958,2.21588743487693,0.459449427499976,2.81039735385103,-0.407526666924441,2.47727673430175,-0.130536910708071,-1.7408529474174899
JUN,2.6090195906379803,2.5595104073565698,1.47861538641357,1.6767229994205202,0.35703099137901895,0.126381676291884,-1.67808136380882,-1.63691329480446,0.7474666653832559,2.39435980189834,2.17162043601846,5.023668290708571,0.7185084804046621,0.485147897125128,1.62724941057497,1.63782434135698,1.8688375695029098,2.44817305904626,-1.12365222734751,0.738456673116829,3.57354658216162,1.48018830620798,1.30736398591213,3.56140008106564,2.7464288505449503,-1.0226723076725501,-3.67856089645118,-0.0785606700122763,3.30560898541249,1.56425388511105,3.53716358451725
JUNB,0.872213556136882,1.7887667373436498,0.11769840961528201,0.20880155676150103,2.36993909770053,-0.35752335038687,0.23325308197434,-1.58619759596776,-0.0679385334802682,2.73494572980331,2.24702317692921,0.39643197391677404,1.4923786731091202,2.2153452918315097,1.2653828257610902,0.938956784219687,1.13422245871583,3.68549492384019,-0.0403094223802553,0.42364270743113397,4.5698875426211,2.53683956399881,-0.0997694646841205,2.28076829901844,3.2105867353983997,-0.254380578839922,-1.19850083708027,-0.585575787078775,3.03239039063832,1.5303842526613,3.82910491133243
JUND,-1.14431613625531,-0.376134858935669,0.630620742434519,-0.8219304048752489,0.831659217555244,-0.547588861034263,-2.05227828525015,-0.132994714572277,-0.810029220557341,0.720723852513645,1.42689004200657,1.79544450832616,0.260118608217905,0.45914307534570703,0.118802280752229,1.37547772901026,1.80911366842967,1.89675306416189,-0.798906357223121,-0.310469824292817,1.22806947844073,-0.522928073245137,-0.322791100406614,1.9784604884010901,1.3214578612003998,-0.13858333514721696,-0.529949550558785,1.06269317110175,0.9509817766192691,-0.110415094933232,1.5850182746176003
KDM5B,-0.143910127047003,-0.35277733938915706,0.0925858716738042,-0.8082857840145642,0.8025617718956021,-0.6964786974699129,0.7002874333176109,-2.99545174217194,-0.7022953371235741,2.25952494572783,3.2678910622517097,0.6790465294638179,0.8924207660012969,-0.291964178558251,0.5876504103359879,0.496696730279662,-0.132517168139483,1.728997257071,-0.887489431398543,0.29751245595715803,3.56805737485623,2.07692223999384,-0.18938235560883002,-0.460178598580245,3.0516332449809505,0.33638482486725896,0.6728355621209801,1.83936955794958,2.77348717319899,2.1896293936933704,1.7581231711202099
KLF1,0.9941159117450109,2.90793045130971,2.18482333063447,1.56575611675603,0.742854602083877,-0.0552979081621848,0.0337557285943444,1.5560607147369798,0.372652640512991,4.42344134104909,3.51896302293046,-1.1484590427227,2.12052336093641,2.4270041801174704,0.9861287772565781,-1.55962032929818,1.8241522008941498,2.95273001024607,0.317235519153887,1.31220348562495,0.93484794541685,2.9617312712469603,0.545499827790943,0.5847184860676221,1.43080991160386,0.590765920227516,0.166271435881305,0.8693229664075292,2.8182718910464306,2.36583503933246,1.20327615691563
KLF13,0.27074348969314804,0.0700397615559647,-1.7668171775168202,-0.9342790367667009,0.316273053130971,0.854442018960066,-0.9431401087798309,-0.49159259935196203,1.30580218476897,-1.8542850410523701,-2.3313334385966,1.25382871880234,-2.1543127590432,-1.66325364508396,0.17271593409112,1.06677270628725,-0.541650584700594,-3.25884495451347,0.127994315820652,0.27960117288612896,-0.530576737477335,-0.22715335187883304,1.0847007920395402,0.452197243493618,-0.45909570980521797,-1.8056570615713399,-1.07379252094201,-0.796588870057095,-2.0766681560142697,-1.26917591193835,-0.503800911945733
KLF3,1.7091090198843402,0.884112518643398,0.655468738779716,1.26223081220252,1.96478497936963,1.6652768284761799,0.560480272171056,-1.8168106327123001,1.12985761103659,1.2973218280121699,2.59690815831053,-0.9101575728982749,0.996692494327136,-0.383031585201677,0.45721311514840995,-1.1283574932965401,-0.662153520999707,0.194600580135117,-0.324014221693749,-0.0169851313338392,0.7954972070777041,0.28621839923314,-0.533979217954399,-0.401117345594365,0.129519794064491,-0.850373385302753,1.8471839973265902,-0.0963231549655043,0.14373718207593,0.541010168624419,0.721994006723558
KLF4,-0.27820516381488697,0.6809960196970799,3.29578711137983,-0.149277677296796,1.19249844497426,1.63504917199369,-0.419714977740586,0.30165316218421995,0.572962563300638,1.26791453469704,3.9483609118791496,1.6407552474468503,2.35556154379972,1.87250782783017,4.05890076842107,1.17427891850882,1.00423993720081,2.16767016227145,1.19742562612269,0.8973075674229559,2.17398592345413,2.8562976814391803,0.141751268100417,1.78418187078785,1.86081436653577,0.48678045080306603,1.5179796153175802,1.6905513865803101,2.90227845061809,1.28579690474716,4.0711170533689
KLF5,-2.5399190666974305,-0.9607666185432421,0.5701145819709089,0.0334894977802969,1.08537594672398,0.811754640536864,0.47326168754874604,2.1630085421838703,-0.0560142172867885,6.1027591999401904,5.52019249559834,-1.6369065168477,4.26782720593642,1.90282090269531,-0.786424478219499,-1.7794502402239099,2.2915915978782,3.7138636128448796,-0.16849801962215397,0.113637745933004,1.25163452528151,0.8138371295900021,-2.04099049846897,-1.25172143526522,0.30207031412292895,0.7024180700491629,-0.7618514863685121,0.0811582529692716,3.9744422386715197,1.4285776487573099,2.12279965910052
KLF6,-0.168972478390967,-1.66618889286008,-0.0582887571070071,-0.26004753537134,1.8753090898440399,-1.03710474461847,-0.5828644978343179,-0.8089487806063901,-0.201381637016687,2.35877660819333,2.41029526329938,0.346816124379144,1.4362850160746101,1.007476614643,-0.0349055530841775,0.405071650550484,-1.4667647858155,3.08675284695108,0.00785670423765301,0.0898429430045098,3.8152653584917497,1.6208948046673302,-2.01052680722609,-0.778558711339493,2.37916248012588,0.8757928772527951,0.655529126037499,-1.57617832155597,3.3962929987367203,1.9422374303312702,2.55451444060904
KLF9,-0.21548581026943103,0.94357981022839,3.2969094961135297,2.11521268253601,1.63871467684423,1.98917896324801,2.01391034022984,1.14395445604633,0.7248537407671759,4.634702135589981,4.733045979296469,-0.723716174944895,3.40319746345136,2.82324165296115,1.33904417120447,-1.1268574516032,1.4054919249196003,3.3345245524031095,1.99309927459341,1.20757730563442,3.1706129576329904,2.25095181366041,1.20414315561242,0.727043283438513,2.77073549384345,0.516631573016639,0.867358567703419,1.07664025597233,4.5370592282763305,1.50110857504096,2.86559968774683
KMT2A,2.46718316788816,1.62225940844927,0.9003622053983721,1.45119772524982,1.31217282558,1.09250616798865,5.98507422483588,-5.07387567586949,1.7959481219012,2.5692158869409703,3.31433051082973,3.51008355952396,0.127230863081946,1.6467878351274399,-0.385718336064625,4.78842847551826,-0.44817298447354204,1.65788487636585,-2.57520893879421,3.2786855881560295,3.3689141134884397,2.88903045554233,0.5306214616330039,-0.48453475849774197,4.6457722895369,0.583176361845705,3.21655373819036,2.77075389481869,3.09392880458691,3.7085197458806496,2.4377222174497004
LEF1,0.9418482489751221,-0.383492952034932,0.30216730353640303,2.133076622205,-2.06129941865121,-1.4701573850628,-0.0287318521942941,-0.710086789800909,-2.21529248933746,-1.98363849966144,1.85402736374098,0.40853059182750395,-0.22827675607924397,-2.0871995029363,-1.95864094083312,-1.17386558041136,-0.42772216907312294,1.11382232034405,0.369192143276483,-1.71022088228883,-1.4840926501296599,-1.22302550390424,-1.49461683071585,-1.6880036971766899,-1.59715837362591,1.31050665622896,-2.1083040112301497,-0.38341194966998204,-1.6754693393633402,0.619922724483613,0.40715541346568607
LHX2,-0.143760882761911,0.122867703029819,1.6566375024105,1.94306966496824,-0.5493881383811611,-0.39514873851339505,0.438888487949913,-2.4966021249056403,0.27422668877241896,0.004481491336727999,1.4132292057688898,1.35440332854662,1.68493445896448,-0.3514281269147199,-1.01642695465269,-0.10001035014905699,-0.0262595674590335,1.48740225157597,-1.00161562119681,0.471590628097719,-0.24752136294817603,0.6881171974230029,-0.46298619061757296,-0.21282360085735,-0.500425401971197,0.269540096966713,1.31696389854831,0.42398478230648906,0.103018047519588,1.29682582450894,0.0910689422282076
LYL1,1.24032012871392,2.24259260768696,3.31287939992682,2.3883434546065696,-0.30417966807978103,-0.43713919910491206,-2.39006770433756,1.2200940205030602,2.17484802261582,1.48117990670898,3.70805483746288,-1.67005239070889,1.92211268630358,1.0017080208842,0.401266525311741,-2.7197789059838,2.68768067981292,0.276544784693306,0.236254638372198,-0.050334351847477005,0.0591987261249264,0.713212974938538,1.81172291173377,0.846895599713168,0.35611367939285204,0.10942529863283001,-1.4930371248497099,0.49269246992536897,1.8078552292069199,0.488410021827335,0.52578950197231
MAF,0.760855432272378,1.16514401843393,0.0642982274437806,0.895096627404316,1.06541129778627,0.21102867249330398,0.301256898824932,-1.11412863409568,0.775622105984128,2.15818334961376,1.59983235279649,-0.134939898679505,1.0889060212252701,0.24015461319624398,-0.44748059113699495,-0.25381160337557995,1.26642900016842,0.64304285164119,1.5026994305863202,0.69413731692889,0.610458337189161,1.27454631297285,0.4803734759717629,0.5517469326743629,0.339851506715164,-0.68375003666901,-0.00867467039506254,-1.4747155959885299,1.6959869210591,0.0319385665756623,0.672004004098378
MAFB,1.0943017861906201,0.8688639689864549,1.2765415668375901,1.13606677660299,1.5637555082852599,1.1140675457353502,1.2857978051197398,-0.6274764798846519,1.53479863553644,0.7859302368206021,1.2380146967560002,1.90058611312389,0.690375360178943,1.8346696785245,2.5509594663904704,2.7815272467867898,0.6410267681480589,1.1570498400108702,0.700926107772939,1.5262936423549598,4.48149539084052,0.977051772115231,2.05061591123817,1.53938337107906,4.38615015622759,-1.47950284115307,-0.133005550514211,0.0791576897351227,3.7035490446326698,1.05782188946464,3.2940110643272797
MAFF,1.06116851718316,1.37053343626795,2.3074790135775696,1.7817603342375499,1.21870958020289,1.30266099584794,1.5036356551882601,-1.7338370374466698,0.830596644750543,1.32035482616609,3.5470381091802596,2.63902582451423,1.94901887638049,1.9974140582476598,1.87501429211506,2.585496065792,0.827877421349871,1.33465432768864,-0.0283873228044209,2.28989245524859,5.15416860012345,1.72632200015729,1.5004987666304699,2.16896253299858,4.998636887577231,0.49002048599344106,1.0385859450213801,0.994719025423851,4.62149898986119,1.2509072089669,2.0035723041877698
MAFG,0.907656080117918,0.39407064608789505,1.48128400574442,2.4762579262181004,0.495417650597402,0.0143304415357347,1.32765331605552,-2.31712041584374,-0.41104395781743197,0.254958216572249,2.63500794099126,0.23390921668429798,1.08996437602023,1.00767499118761,0.0546986626741889,0.417458585289527,-0.8661455091474859,1.2080385801748,-0.238941457952528,-0.172859347023568,1.2251816881008601,1.34163082580826,0.2694038056879,0.36962769071742996,1.65818046312143,-0.7596811519304009,0.30658853317327694,-1.05519723423906,1.42817103598052,0.9341812630384341,0.861479879442204
MAFK,-0.422945102282863,0.0976264706663861,0.148674610969189,0.781204153683873,0.44212255194610606,1.22421828802426,1.5111969162143202,-2.33077875091739,1.37272066902881,0.735854773051325,1.7268879567831998,1.25290770009211,0.17053037329458598,0.5319275959175139,0.0863917313969806,1.2257190372374,-1.3396660711735802,0.257014443336813,0.28764749104916804,0.9134325724495791,2.50521204127345,1.70428812541767,0.813383883703295,0.997867135154053,2.78856217006338,-1.5545736382677702,0.184053120145531,-0.63890037980943,1.78392925312211,0.668078786233971,0.8884011316373309
MAX,1.10539929644622,0.41551275207385896,1.82033854103301,1.67354926330425,-0.50560260719106,0.049372649175577,0.5893454777963211,-0.982247385322905,-0.131741064321416,3.80022001543755,5.341113751547581,-0.600612050784729,2.57748676025594,-0.314558985013589,1.40298147262553,-0.767551868445525,0.29079082859513106,3.3641720963998596,-0.136786055646384,-0.838009798380972,2.38508819893456,1.31971204370675,0.32887574547846304,-1.15492507547918,2.1239262852122303,1.01858244222763,1.14497627487272,0.59508553968638,4.58056427561988,2.90562049626638,3.6471911427879102
MAZ,-1.54613048289317,0.15498294671398,2.2148265199508796,1.2217535337926202,-1.2024928898269298,1.73759279719072,2.9153093422901404,-0.23371405325572897,-0.413718245965631,2.12415890773773,5.6828710207076005,-3.6952707916339302,3.72783471893583,0.41338158813180104,-0.8170670258484679,-3.13897901744636,2.0058359832453303,2.7930513670399506,2.40959810549479,-0.39119077558584003,-0.0456920789436271,1.0244154973009,0.836257782921568,-0.521658988001423,-0.0468390728713641,2.19780611454209,-0.11400169800432902,0.528774638058083,2.2842668856754904,1.20477359973924,0.571910737438389
MBD1,2.87044585965929,2.57942635219327,-0.32924982747989,1.54367952842904,1.5683456084186,-0.698171292670148,-3.02341839312785,1.8405682026882801,2.42057821578554,1.32511295323545,-2.17323496167372,-0.395344946236055,-2.94380937362273,0.0348698402277568,0.8099314847237601,-1.5289136922335902,-1.6630907978733998,1.0509379279742301,0.43998772056072494,1.90733385031623,0.6318895168122021,1.36029187056898,-0.54832140992581,0.458335086081201,0.5660549693626329,-1.2681903627391002,1.04324706797627,-1.7748193504871899,0.352311647003887,1.4042318026580802,1.7970551311042402
MEF2A,-0.460503605367166,0.35649724713317893,1.09779052284954,1.5597957260672501,2.16724603293541,-0.292138849022015,1.22312973099436,-3.3918684653890003,1.8047590535805402,0.833338700782605,0.489913410568333,1.59258664315094,0.292369717631773,2.7045201046303795,0.8354332101399259,2.2624728913767402,0.19065261557391,2.23074849319419,0.16345430022686402,2.09015377811105,5.242086783231191,2.25050716825759,1.18499973092458,1.87033410350209,4.21621878549344,-1.25071480183753,0.29788006841785103,-0.8449830360131121,4.22160239705522,1.00151180488683,3.6617562746257297
MEF2B,-0.480276169042927,0.6226116368445109,-0.383939388081851,-1.1040292260872802,1.0581288282793702,0.474088020725896,-0.956486431279487,0.566675181210021,1.1575592254923102,0.413314953628577,-1.07865031529789,0.18856523674026102,0.805551443969852,-0.150656879108455,-0.147884898675923,0.49839079375243894,-0.531782433237755,-0.365622725160707,0.7965100273164121,0.9926729598124491,1.96435194981205,0.347600549152482,1.42844736928801,1.1869973438624,1.74682181945119,-2.9133393212329195,-2.00424501685272,-0.965422167130462,1.5488404915977099,-1.28241420898068,0.675524421637756
MEF2C,0.37926588558964497,1.69557186115022,0.599894431127557,1.83367688167057,0.862036814775422,1.1015821725490702,0.558160248482075,-0.777485405562787,2.58325937733705,1.2852024678778202,0.952382490890838,-0.305601874205529,0.790447582122678,3.6614874120111205,1.6050501146989,0.521394151485055,0.0058662690120418895,-0.304241788844133,1.7648042640839898,3.94105399379354,3.7334997922215,2.45897832096463,1.79846023367975,2.09995338173219,3.6902820777964997,-2.2347754090283196,1.06302360784335,-0.140360608493475,3.06522573738778,0.687972410387167,1.19759568957075
MEIS1,0.44203281859022103,2.50612635892245,1.15144362286892,2.22704602581184,0.0581589360221139,0.31758587324281895,0.7042043254223159,-2.4301817113424997,1.3472792392331001,1.59094353256283,2.16765174941843,1.5475033530973898,1.1003245820561398,1.06377162513941,-0.9372509911038891,1.21116179420504,0.972625335794323,0.439016948025259,-1.04305855350565,1.82652099854757,2.6927190199708804,1.143040829359,0.925560563576978,0.974874937505422,3.07703088564425,-0.21117722752529897,0.251782448329731,-0.66727520887427,3.17474430217149,2.6609423073509304,1.76101067342719
MEIS2,0.303718464755423,2.39615221774555,0.0698694729220484,1.6552613400818201,1.42197399958883,1.84651702192334,1.99262977885784,-1.6346056619834701,1.5526300673786797,0.9068627137395501,2.05265290410759,1.0213540833502,0.9087102453104129,2.0199857771584697,-0.0140144823458595,1.4456907276539699,1.61950788261547,0.5698491906962739,-0.123712135704886,2.1410979865626203,1.6983394516658499,2.42595036135337,1.91849681343505,2.214667428782,2.9747873999217402,0.11852756010741002,0.4275563326752321,-0.751893292666019,2.67361784928098,0.19772532790427103,1.81674822518455
MIER1,2.1107542251898,-0.0068310773475967704,2.31764889308424,1.95499716436364,-1.07430034847452,0.56185603451157,2.75848404280459,-2.00764767903588,0.8720411659878651,0.857961244313183,0.171510586850136,3.91061171086156,-1.00966978647735,0.466697901377048,1.00433472022708,2.8409936195658303,-2.03972559967642,-1.33431078628003,-1.06046381655591,-0.11933620307109101,2.0090506026651402,0.0243804763086185,0.0268997307709886,-0.0434840698618251,1.57059807271378,1.03014325281795,0.986717700737289,2.52278401437393,0.455814859789439,2.37235723667684,1.57103793245983
MITF,1.37085067499872,1.9658147764071798,-1.12477740055528,-1.71291955138852,3.8454866478282796,-0.09460096758347,0.6474527117007421,-0.108013821496615,2.05251608429118,1.8240133505688603,0.538734757105004,1.2732459877283702,0.6683144115454189,1.26907525675188,-1.1318872369978,-0.793568299176009,0.512726399208484,0.116707471964901,-1.4463259679417801,2.67612800343465,0.6465981378996201,1.96414266560791,1.0965429594138298,1.02880581235067,0.521976652643347,0.19183820534277202,-0.368312832811361,-1.0383740205863699,0.773225080771253,0.5493988063891471,2.70016764447985
MNT,1.0633440717343199,0.06108675807916599,-2.5870497144205,1.15266800473316,-0.31358835238204696,-1.29229194080564,0.7642052497102859,-0.15101623131751699,2.4786447497851096,-0.5298737048374529,-2.4978080019860602,-1.38304740498693,-2.53448434648466,1.56751127983513,-0.47113286714694896,0.43545007730337704,-1.8613380270708,0.0348289514406661,0.83393801255234,1.46417825652623,-2.29039539639337,0.24687645441456502,-1.50895912155818,-0.27812039520051896,-2.2861963173498197,0.33597732184053997,0.83944836619352,-1.26976135361848,-2.9294498554727,0.8105766612320401,-1.8616398054587702
MTA1,-2.49711803967537,-1.6126832690553798,-1.4214948936361798,-0.185606706065378,-0.175425665087735,-0.5670265972698271,-0.8059235211571641,-0.10848773228902,-2.3520903570782004,2.43884171777874,2.6409275670990198,-2.56386369728106,2.65624404877421,-1.3614273443044498,0.8503882940168491,-1.97050110174505,0.978261376735346,0.6589155989611789,0.466901455784259,-2.03429680522136,-0.17625713538934,0.501783951426791,1.24807304687519,-0.0749373590176021,-0.267132590792655,0.37569190377800704,0.323002402656456,-0.24940612434031698,0.874459602705606,-0.39938405192738,2.13078327294877
MTA2,-0.48952146442700395,0.16755565881799697,4.1999171508237305,1.13004870790735,0.7114976489749191,2.12602537641413,1.22028975002345,0.8016729059164609,1.0376002755354898,3.7350724375804,3.9360655623389302,-0.779063222435818,3.3851407848298196,2.09697485983674,0.605207363404312,-1.9809070319600501,1.15169284272638,3.5056872778348196,2.14839343887066,1.47422021744937,1.86214322285779,1.26677464486553,1.32801361477765,0.33454395525915304,2.47274035808627,2.07540827722332,-0.537256507115432,1.3282607298218998,2.4241039271425,1.21288689313291,2.58554186470199
MTA3,-1.8855507864201297,-3.55491447035126,-0.739748434743555,-1.35170501180199,-1.26967534847452,0.904088719063435,-0.17143582253721598,1.4911494255287001,-0.974429022284157,-2.38209561332023,-2.6246744909134,0.5262536891788561,-0.7637940616134229,-1.8824813096449098,0.855415969587994,-0.853129784035345,-0.9908075176148209,-1.3798564455726299,1.05278430155329,-0.958519333211703,-0.624119711346901,-0.44923574974508,-0.147514482925427,1.00954301341595,-1.56297425089937,-0.555845862887492,-2.51662697259366,-0.163975559660539,-1.7343393612185498,-3.20698207261819,-0.518398565889775
MXI1,0.198803269765505,0.418671962948062,0.351730790519533,-1.46443214248923,0.0518493231809435,0.246376967019737,-0.447932143865372,1.99741543378359,1.82690529791401,-1.39489269091033,-2.5892140305385496,-0.35011550217684195,-2.29512174491106,-0.447524594145676,1.02006323399602,0.698353997231816,1.50026680739007,-2.05573968031344,2.14593429209227,0.52281440898096,-2.448161777126,-1.04488804809908,0.9136436929471059,0.8402252997126679,-2.18180090807604,-0.626802700060798,0.528323431101361,-0.12440367144542801,-3.24913829644163,-0.910401232062566,-1.37048312569556
MYB,2.36550816383661,2.25468695627157,1.83754200578238,0.8269712149503889,-1.8963381969946798,0.303852095935815,1.6668122956081999,-0.720398020473501,-1.18158195747622,0.8124271364631909,1.3335449893881899,-1.3328423839033898,-0.364109489370261,1.6150109174237002,-0.765084385487521,-1.9871850940197802,-0.531819258140191,1.39572658415154,0.34567366475203903,0.86084889012938,-0.870648228476965,-0.254269482544102,-0.618190674579366,-1.81437680215608,-0.7087367528398191,2.63199051446104,0.5200219512676,0.439234856743089,-0.373890879938291,1.14763047498431,1.3795718536776
MYBL2,0.9719959609192701,0.08491524550839599,0.5704157971800771,2.66641950792092,-1.05047394369233,-1.93991967227682,1.8101293096423399,-3.1680914050187496,-1.90503593170896,-1.06965905269422,0.8203965263862391,-1.2949498890326299,-1.99141153324145,-0.8389631442724129,-2.54200050067588,-1.2546895045441202,-3.01038177057115,1.77558286153305,-1.6397537254848602,-0.36319635115389004,-0.934814962140802,-2.59939590990247,-1.64109050919725,-2.4364854773584397,-0.5583864426401279,1.92847772214861,-1.0299214897586502,-3.5268042137226403,-0.693380807180466,1.5695685626647902,1.1571426940846599
MYC,3.9109694304648,-4.34822553446927,-0.0701866985277161,1.16828157300449,-3.11152649235398,-2.80730975321832,-0.0787715399889196,-1.22796314575089,-3.8178519121551697,-4.55308372779319,-1.36276247363709,-1.7919156005712,-4.77983639469322,-3.31646948444044,-2.97000730074434,-4.04306319842392,-4.72476491480564,2.24701902145302,-4.8888979791435805,-5.96415418590929,-4.12435430855785,-4.6369570487658,-5.24201057142036,-5.44968255721002,-5.39348356677878,4.10907370729945,-0.796294606163256,-2.55553901588415,-3.8651885051248995,2.9475433758141296,0.895934445936463
MYCN,0.833118411690641,-1.2396084783929,-0.47489648083735997,1.56470258272361,-0.9725858547868341,-0.550673871788097,1.31664510579872,1.58378029517277,-0.826066574274966,-1.9767516322193899,0.361735067739906,-1.39055882798549,-0.9208420214097222,-1.99950025156225,-3.8803875534056096,-3.1446430194388504,-1.7193789375471598,0.236745719544871,-2.07158220815508,-2.4911110367165,-3.8450227436224598,-1.68409431814742,-0.9358348807647991,-1.77327675543416,-3.28007929267315,1.66178100994342,-1.9459502571545,-3.06113493410318,-3.37978493671178,0.0563736199082402,-2.02049492431291
MYOD1,0.969716105415445,1.68744943416786,1.0504899714484,3.44185212384574,1.657904445696,0.9616435905248141,3.04593490177589,-0.610820113955328,2.06304053626483,3.1956492704339503,3.8440634476701097,-1.59328197143012,2.93873457362696,1.4487636322319202,0.5936879862073899,-1.80190412141461,0.7192316774516422,1.47058247575212,-0.0404057176436733,0.7819616667591078,1.83250286803712,1.83276775266505,1.6177307227501898,0.5509274161571801,1.90912247446017,0.265709674656568,0.63562818464416,-0.0606050699473197,3.0589836348650596,1.8391366073380602,2.65748168392332
NANOG,-1.09312701238848,-0.349726748929637,-0.42045205128316404,-0.6180579150341,2.5578027597587996,1.3184154554054799,1.6198152042034297,-0.9050027526010709,2.22430604417367,-0.134540166841504,-0.265923671161135,0.0638047547490405,1.65783264445813,1.09191280770085,0.103854874367821,-0.12064950766462801,0.378884853913936,-0.423445169601221,1.02431333493234,2.44608129733715,1.23306209226864,2.58261818476491,2.3304525605495496,1.9323624066544198,1.95700702914354,-2.8652140516268396,1.8157931548267299,-0.370092847525853,1.30655356253325,-0.554512693678886,-0.0519270922439565
NCOA1,-0.7709644299547241,-0.8381882295259759,-1.95489886834716,1.0192103009194,-0.0884081778774004,-0.114363571736858,1.75084090823203,-3.1473329502650698,-0.347827889011456,0.779373283826517,1.96851378003552,-0.241855177729522,1.07693641742821,0.989737879776667,0.631404625099782,2.15409489295553,0.355505546891931,0.117252674951762,0.0987168085519903,2.2935733628142203,1.77543965909974,1.35544228770262,0.41193067012468704,0.39645019117119995,2.8069017453190805,0.44275875887421795,0.19614285856341498,0.877331999165467,0.37507239031747996,0.8187401978919729,1.14955601831652
